Mid_Price,Reservation_Price,Bid,Ask,Position,PnL,Spread
76733.99399999999,76733.99399999999,76732.74503480307,76735.24296519691,0.008889170000000005,0.05714589694980532,2.4979303938453086
76733.9945,76733.9945,76732.65848574377,76735.33051425623,0.008889170000000005,0.057150341526721604,2.672028512461111
76733.995,76733.995,76732.6423759935,76735.34762400649,0.008889170000000005,0.057154786118189804,2.705248012993252
76733.99549999999,76733.99549999999,76732.64464062513,76735.34635937485,0.008889170000000005,0.05715923069510609,2.70171874971129
76734.0725,76734.0725,76732.7644753355,76735.38052466449,0.008889170000000005,0.05784369679167867,2.6160493289935403
76734.1725,76734.1725,76732.76199441438,76735.58300558562,0.008889170000000005,0.05873261379019823,2.821011171239661
76734.17199999999,76734.17199999999,76732.69146880307,76735.65253119692,0.008889170000000005,0.05872816919873003,2.9610623938497156
76734.1715,76734.1715,76732.69158533694,76735.65141466305,0.008889170000000005,0.058723724621813744,2.959829326107865
76734.171,76734.171,76732.56583910689,76735.77616089312,0.008889170000000005,0.058719280030345544,3.2103217862313613
76734.17050000001,76734.17050000001,76732.57002489585,76735.77097510417,0.008889170000000005,0.05871483545342926,3.200950208323775
76734.1705,76734.1705,76732.57002335027,76735.77097664971,0.008889170000000005,0.05871483545342926,3.2009532994416077
76734.17050000001,76734.17050000001,76732.57001865061,76735.7709813494,0.008889170000000005,0.05871483545342926,3.200962698785588
76734.1705,76734.1705,76732.57265578903,76735.76834421096,0.008889170000000005,0.05871483545342926,3.195688421925297
76734.171,76734.171,76732.57315368575,76735.76884631425,0.008889170000000005,0.058719280030345544,3.1956926285056397
76734.1715,76734.1715,76732.55328820553,76735.78971179447,0.008889170000000005,0.058723724621813744,3.2364235889399424
76734.17199999999,76734.17199999999,76732.55057276385,76735.79342723613,0.008889170000000005,0.05872816919873003,3.24285447227885
76734.1725,76734.1725,76732.5503236496,76735.7946763504,0.008889170000000005,0.05873261379019823,3.2443527007999364
76734.1725,76734.1725,76732.54982416448,76735.79517583552,0.008889170000000005,0.05873261379019823,3.245351671037497
76734.1725,76734.1725,76732.54982367161,76735.79517632839,0.008889170000000005,0.05873261379019823,3.2453526567842346
76734.17199999999,76734.17199999999,76732.7397878454,76735.60421215458,0.008889170000000005,0.05872816919873003,2.864424309169408
76734.1715,76734.1715,76732.74457819456,76735.59842180544,0.008889170000000005,0.058723724621813744,2.8538436108792666
76734.171,76734.171,76732.52173981963,76735.82026018038,0.008889170000000005,0.058719280030345544,3.298520360753173
76734.1705,76734.1705,76732.5212423499,76735.81975765008,0.008889170000000005,0.05871483545342926,3.298515300179133
76734.17,76734.17,76732.52110802406,76735.81889197594,0.008889170000000005,0.05871039086196106,3.297783951886231
76734.0925,76734.0925,76732.44356648826,76735.74143351174,0.008889170000000005,0.058021480188472196,3.2978670234733727
76733.99250000001,76733.99250000001,76732.34355940047,76735.64144059955,0.008889170000000005,0.057132563189952634,3.2978811990760732
76733.9925,76733.9925,76732.34233521517,76735.64266478481,0.008889170000000005,0.057132563189952634,3.300329569639871
76733.9925,76733.9925,76732.33905121389,76735.6459487861,0.008889170000000005,0.057132563189952634,3.3068975722126197
76733.9925,76733.9925,76732.3390507077,76735.64594929229,0.008889170000000005,0.057132563189952634,3.306898584589362
76733.9925,76733.9925,76732.33905728812,76735.64594271187,0.008889170000000005,0.057132563189952634,3.306885423749918
